,request_count,weighted_load,unique_users,static_ratio,total_bytes,is_outage,is_imputed
1995-07-29 22:00:00,0,0.0,0,0.0,0.0,0,0
1995-07-29 22:15:00,0,0.0,0,0.0,0.0,0,0
1995-07-29 22:30:00,0,0.0,0,0.0,0.0,0,0
1995-07-29 22:45:00,0,0.0,0,0.0,0.0,0,0
1995-07-29 23:00:00,0,0.0,0,0.0,0.0,0,0
1995-07-29 23:15:00,0,0.0,0,0.0,0.0,0,0
1995-07-29 23:30:00,0,0.0,0,0.0,0.0,0,0
1995-07-29 23:45:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 00:00:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 00:15:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 00:30:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 00:45:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 01:00:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 01:15:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 01:30:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 01:45:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 02:00:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 02:15:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 02:30:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 02:45:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 03:00:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 03:15:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 03:30:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 03:45:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 04:00:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 04:15:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 04:30:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 04:45:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 05:00:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 05:15:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 05:30:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 05:45:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 06:00:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 06:15:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 06:30:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 06:45:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 07:00:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 07:15:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 07:30:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 07:45:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 08:00:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 08:15:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 08:30:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 08:45:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 09:00:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 09:15:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 09:30:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 09:45:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 10:00:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 10:15:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 10:30:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 10:45:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 11:00:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 11:15:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 11:30:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 11:45:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 12:00:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 12:15:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 12:30:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 12:45:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 13:00:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 13:15:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 13:30:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 13:45:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 14:00:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 14:15:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 14:30:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 14:45:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 15:00:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 15:15:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 15:30:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 15:45:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 16:00:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 16:15:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 16:30:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 16:45:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 17:00:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 17:15:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 17:30:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 17:45:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 18:00:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 18:15:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 18:30:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 18:45:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 19:00:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 19:15:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 19:30:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 19:45:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 20:00:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 20:15:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 20:30:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 20:45:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 21:00:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 21:15:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 21:30:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 21:45:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 22:00:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 22:15:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 22:30:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 22:45:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 23:00:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 23:15:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 23:30:00,0,0.0,0,0.0,0.0,0,0
1995-07-30 23:45:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 00:00:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 00:15:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 00:30:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 00:45:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 01:00:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 01:15:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 01:30:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 01:45:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 02:00:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 02:15:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 02:30:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 02:45:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 03:00:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 03:15:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 03:30:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 03:45:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 04:00:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 04:15:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 04:30:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 04:45:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 05:00:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 05:15:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 05:30:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 05:45:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 06:00:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 06:15:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 06:30:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 06:45:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 07:00:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 07:15:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 07:30:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 07:45:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 08:00:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 08:15:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 08:30:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 08:45:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 09:00:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 09:15:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 09:30:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 09:45:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 10:00:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 10:15:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 10:30:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 10:45:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 11:00:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 11:15:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 11:30:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 11:45:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 12:00:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 12:15:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 12:30:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 12:45:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 13:00:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 13:15:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 13:30:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 13:45:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 14:00:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 14:15:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 14:30:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 14:45:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 15:00:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 15:15:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 15:30:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 15:45:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 16:00:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 16:15:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 16:30:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 16:45:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 17:00:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 17:15:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 17:30:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 17:45:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 18:00:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 18:15:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 18:30:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 18:45:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 19:00:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 19:15:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 19:30:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 19:45:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 20:00:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 20:15:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 20:30:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 20:45:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 21:00:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 21:15:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 21:30:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 21:45:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 22:00:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 22:15:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 22:30:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 22:45:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 23:00:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 23:15:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 23:30:00,0,0.0,0,0.0,0.0,0,0
1995-07-31 23:45:00,0,0.0,0,0.0,0.0,0,0
1995-08-01 00:00:00,480,440.0,51,0.8770833333333333,6792564.0,0,0
1995-08-01 00:15:00,316,296.7,50,0.7848101265822784,4598243.0,0,0
1995-08-01 00:30:00,496,470.4,58,0.8467741935483871,7117962.0,0,0
1995-08-01 00:45:00,343,311.1,48,0.8279883381924198,6016853.0,0,0
1995-08-01 01:00:00,311,280.5,54,0.9131832797427653,4393819.0,0,0
1995-08-01 01:15:00,287,266.3,44,0.9128919860627178,3317138.0,0,0
1995-08-01 01:30:00,487,469.6,58,0.8439425051334702,5906695.0,0,0
1995-08-01 01:45:00,280,268.5,43,0.8464285714285714,3812108.0,0,0
1995-08-01 02:00:00,219,206.4,40,0.7945205479452054,4100432.0,0,0
1995-08-01 02:15:00,320,271.4,36,0.790625,4642006.0,0,0
1995-08-01 02:30:00,273,236.2,31,0.8791208791208791,5218084.0,0,0
1995-08-01 02:45:00,172,159.1,37,0.9069767441860465,4599516.0,0,0
1995-08-01 03:00:00,261,248.1,39,0.8697318007662835,3267280.0,0,0
1995-08-01 03:15:00,397,389.8,45,0.8161209068010076,5400166.0,0,0
1995-08-01 03:30:00,333,322.7,40,0.8228228228228228,3877278.0,0,0
1995-08-01 03:45:00,227,204.5,44,0.8281938325991189,4706893.0,0,0
1995-08-01 04:00:00,259,218.1,37,0.888030888030888,4406155.0,0,0
1995-08-01 04:15:00,261,242.1,34,0.8735632183908046,4256675.0,0,0
1995-08-01 04:30:00,230,215.6,32,0.9608695652173913,3482997.0,0,0
1995-08-01 04:45:00,235,196.3,35,0.9191489361702128,2725358.0,0,0
1995-08-01 05:00:00,232,220.8,31,0.896551724137931,2859703.0,0,0
1995-08-01 05:15:00,336,328.8,35,0.8898809523809523,5803657.0,0,0
1995-08-01 05:30:00,288,276.4,37,0.8472222222222222,4821974.0,0,0
1995-08-01 05:45:00,289,270.2,45,0.8858131487889274,6279328.0,0,0
1995-08-01 06:00:00,254,236.9,37,0.8700787401574803,3633624.0,0,0
1995-08-01 06:15:00,378,358.7,46,0.8994708994708994,5477330.0,0,0
1995-08-01 06:30:00,212,204.8,32,0.8490566037735849,4357418.0,0,0
1995-08-01 06:45:00,178,173.5,34,0.848314606741573,4085141.0,0,0
1995-08-01 07:00:00,367,340.0,48,0.9019073569482289,6102895.0,0,0
1995-08-01 07:15:00,321,319.8,49,0.8473520249221184,7311018.0,0,0
1995-08-01 07:30:00,522,491.5,69,0.8984674329501916,9018860.0,0,0
1995-08-01 07:45:00,568,504.3,66,0.8679577464788732,9634830.0,0,0
1995-08-01 08:00:00,609,550.6,75,0.8686371100164204,8914612.0,0,0
1995-08-01 08:15:00,657,606.7,89,0.8721461187214612,8024247.0,0,0
1995-08-01 08:30:00,787,740.8,99,0.855146124523507,9348925.0,0,0
1995-08-01 08:45:00,805,724.7,95,0.853416149068323,11130913.0,0,0
1995-08-01 09:00:00,920,860.2,109,0.8641304347826086,11071419.0,0,0
1995-08-01 09:15:00,732,689.7,101,0.8770491803278688,8316010.0,0,0
1995-08-01 09:30:00,782,726.5,108,0.9092071611253197,8214611.0,0,0
1995-08-01 09:45:00,765,673.4,112,0.8967320261437909,7785681.0,0,0
1995-08-01 10:00:00,783,725.2,128,0.8735632183908046,8958902.0,0,0
1995-08-01 10:15:00,877,783.0,123,0.9076396807297605,10268973.0,0,0
1995-08-01 10:30:00,1105,1013.6,140,0.8886877828054298,14451959.0,0,0
1995-08-01 10:45:00,1023,975.5,138,0.8797653958944281,14076869.0,0,0
1995-08-01 11:00:00,1004,933.0,120,0.9073705179282868,11871898.0,0,0
1995-08-01 11:15:00,1175,1069.5,152,0.902127659574468,13898869.0,0,0
1995-08-01 11:30:00,988,878.4,126,0.8825910931174089,10114349.0,0,0
1995-08-01 11:45:00,881,789.5,118,0.8830874006810443,10964253.0,0,0
1995-08-01 12:00:00,1051,968.8,129,0.9077069457659372,11810625.0,0,0
1995-08-01 12:15:00,1013,956.1,141,0.930898321816387,10926474.0,0,0
1995-08-01 12:30:00,1205,1132.1,153,0.8763485477178423,16669670.0,0,0
1995-08-01 12:45:00,1162,1080.6,134,0.8666092943201377,13675523.0,0,0
1995-08-01 13:00:00,693,636.5,103,0.9047619047619048,7731064.0,0,0
1995-08-01 13:15:00,668,627.2,92,0.9191616766467066,6314481.0,0,0
1995-08-01 13:30:00,935,863.5,121,0.8727272727272727,13845912.0,0,0
1995-08-01 13:45:00,991,911.0,126,0.8546922300706358,16498224.0,0,0
1995-08-01 14:00:00,934,862.6,122,0.8479657387580299,14329224.0,0,0
1995-08-01 14:15:00,770,688.4,112,0.8194805194805195,10033061.0,0,0
1995-08-01 14:30:00,484,440.0,87,0.8429752066115702,5841985.0,0,0
1995-08-01 14:45:00,2,2.0,2,1.0,180224.0,0,0
1995-08-01 15:00:00,1124,1073.2,135,0.0,16835785.0,1,1
1995-08-01 15:15:00,1011,952.7,125,0.0,14340068.0,1,1
1995-08-01 15:30:00,1205,1186.9,140,0.0,14846553.0,1,1
1995-08-01 15:45:00,1154,1088.3,145,0.0,16349345.0,1,1
1995-08-01 16:00:00,1274,1198.5,159,0.0,17792464.0,1,1
1995-08-01 16:15:00,1298,1197.0,161,0.0,20773276.0,1,1
1995-08-01 16:30:00,1148,1044.3,138,0.0,17480654.0,1,1
1995-08-01 16:45:00,1029,961.5,140,0.0,17814142.0,1,1
1995-08-01 17:00:00,942,911.0,123,0.0,22664831.0,1,1
1995-08-01 17:15:00,952,859.9,119,0.0,17914833.0,1,1
1995-08-01 17:30:00,877,830.9,87,0.0,15442224.0,1,1
1995-08-01 17:45:00,626,594.1,82,0.0,12628694.0,1,1
1995-08-01 18:00:00,832,798.2,92,0.0,12221896.0,1,1
1995-08-01 18:15:00,631,590.1,63,0.0,10532116.0,1,1
1995-08-01 18:30:00,188,184.4,25,0.0,3459506.0,1,1
1995-08-01 18:45:00,548,521.5,63,0.0,11473239.0,1,1
1995-08-01 19:00:00,573,548.3,71,0.0,12094975.0,1,1
1995-08-01 19:15:00,310,294.8,36,0.0,6447939.0,1,1
1995-08-01 19:30:00,473,452.4,55,0.0,7748708.0,1,1
1995-08-01 19:45:00,705,652.6,66,0.0,13978343.0,1,1
1995-08-01 20:00:00,576,557.6,80,0.0,14543502.0,1,1
1995-08-01 20:15:00,626,567.3,76,0.0,10321852.0,1,1
1995-08-01 20:30:00,499,477.9,74,0.0,7705707.0,1,1
1995-08-01 20:45:00,575,532.3,66,0.0,9152489.0,1,1
1995-08-01 21:00:00,512,503.5,70,0.0,7916318.0,1,1
1995-08-01 21:15:00,418,392.9,66,0.0,6123227.0,1,1
1995-08-01 21:30:00,567,513.2,77,0.0,9095754.0,1,1
1995-08-01 21:45:00,555,537.6,74,0.0,9759916.0,1,1
1995-08-01 22:00:00,588,541.2,73,0.0,8265066.0,1,1
1995-08-01 22:15:00,536,511.3,74,0.0,7962527.0,1,1
1995-08-01 22:30:00,594,519.3,72,0.0,8030546.0,1,1
1995-08-01 22:45:00,479,459.3,72,0.0,5871520.0,1,1
1995-08-01 23:00:00,462,416.0,66,0.0,6461269.0,1,1
1995-08-01 23:15:00,427,398.3,59,0.0,6797286.0,1,1
1995-08-01 23:30:00,440,417.1,44,0.0,6853083.0,1,1
1995-08-01 23:45:00,334,317.5,52,0.0,6130388.0,1,1
1995-08-02 00:00:00,322,314.4,48,0.0,4557180.0,1,1
1995-08-02 00:15:00,230,220.1,34,0.0,2888364.0,1,1
1995-08-02 00:30:00,260,245.7,33,0.0,3254849.0,1,1
1995-08-02 00:45:00,369,355.6,40,0.0,5044060.0,1,1
1995-08-02 01:00:00,256,243.4,41,0.0,3502776.0,1,1
1995-08-02 01:15:00,390,386.7,54,0.0,5674308.0,1,1
1995-08-02 01:30:00,375,358.4,44,0.0,5093769.0,1,1
1995-08-02 01:45:00,331,301.0,48,0.0,7963597.0,1,1
1995-08-02 02:00:00,417,383.4,51,0.0,5044472.0,1,1
1995-08-02 02:15:00,361,337.6,47,0.0,5672855.0,1,1
1995-08-02 02:30:00,272,239.3,33,0.0,4867594.0,1,1
1995-08-02 02:45:00,247,213.8,34,0.0,4924594.0,1,1
1995-08-02 03:00:00,288,260.6,40,0.0,6003956.0,1,1
1995-08-02 03:15:00,293,285.8,32,0.0,4417589.0,1,1
1995-08-02 03:30:00,172,154.0,29,0.0,3948815.0,1,1
1995-08-02 03:45:00,310,302.8,43,0.0,6881053.0,1,1
1995-08-02 04:00:00,210,205.5,38,0.0,5043961.0,1,1
1995-08-02 04:15:00,246,237.0,36,0.0,2615673.0,1,1
1995-08-02 04:30:00,328,319.2,39,0.0,11071101.0,1,1
1995-08-02 04:45:00,261,240.4,35,0.0,6187733.0,1,1
1995-08-02 05:00:00,190,172.6,38,0.0,5400136.0,1,1
1995-08-02 05:15:00,126,117.9,20,0.0,3092609.0,1,1
1995-08-02 05:30:00,154,147.7,27,0.0,4158779.0,1,1
1995-08-02 05:45:00,236,219.8,29,0.0,4313890.0,1,1
1995-08-02 06:00:00,208,189.6,32,0.0,2121451.0,1,1
1995-08-02 06:15:00,262,239.5,30,0.0,2235615.0,1,1
1995-08-02 06:30:00,261,233.7,36,0.0,3726144.0,1,1
1995-08-02 06:45:00,257,244.4,43,0.0,3350990.0,1,1
1995-08-02 07:00:00,286,263.6,47,0.0,2671865.0,1,1
1995-08-02 07:15:00,397,369.7,55,0.0,5665727.0,1,1
1995-08-02 07:30:00,443,385.4,57,0.0,9071305.0,1,1
1995-08-02 07:45:00,500,455.9,61,0.0,9195058.0,1,1
1995-08-02 08:00:00,628,543.8,75,0.0,6847937.0,1,1
1995-08-02 08:15:00,825,741.1,100,0.0,12683099.0,1,1
1995-08-02 08:30:00,918,854.2,103,0.0,10774788.0,1,1
1995-08-02 08:45:00,687,629.5,100,0.0,8778132.0,1,1
1995-08-02 09:00:00,490,455.4,80,0.0,8625261.0,1,1
1995-08-02 09:15:00,598,558.6,83,0.0,4969224.0,1,1
1995-08-02 09:30:00,732,666.4,99,0.0,9511982.0,1,1
1995-08-02 09:45:00,455,409.1,68,0.0,6204603.0,1,1
1995-08-02 10:00:00,492,435.4,73,0.0,5492769.0,1,1
1995-08-02 10:15:00,294,268.8,58,0.0,2970925.0,1,1
1995-08-02 10:30:00,547,500.4,79,0.0,4154776.0,1,1
1995-08-02 10:45:00,811,768.8,115,0.0,9661493.0,1,1
1995-08-02 11:00:00,896,840.2,96,0.0,11869810.0,1,1
1995-08-02 11:15:00,811,741.8,107,0.0,10052612.0,1,1
1995-08-02 11:30:00,810,739.4,107,0.0,11175456.0,1,1
1995-08-02 11:45:00,938,847.5,102,0.0,12021757.0,1,1
1995-08-02 12:00:00,1038,909.5,116,0.0,16107537.0,1,1
1995-08-02 12:15:00,1191,1097.8,119,0.0,19311732.0,1,1
1995-08-02 12:30:00,1073,996.7,125,0.0,14241858.0,1,1
1995-08-02 12:45:00,1029,976.5,129,0.0,15836989.0,1,1
1995-08-02 13:00:00,1095,1001.6,127,0.0,14882019.0,1,1
1995-08-02 13:15:00,1246,1166.5,137,0.0,17167743.0,1,1
1995-08-02 13:30:00,1291,1177.1,146,0.0,17825017.0,1,1
1995-08-02 13:45:00,1028,972.7,131,0.0,13799398.0,1,1
1995-08-02 14:00:00,1277,1198.3,144,0.0,19128652.0,1,1
1995-08-02 14:15:00,1157,1065.9,151,0.0,15937186.0,1,1
1995-08-02 14:30:00,1141,1048.8,138,0.0,16554830.0,1,1
1995-08-02 14:45:00,934,861.7,131,0.0,13493089.0,1,1
1995-08-02 15:00:00,1259,1182.7,132,0.0,21837059.0,1,1
1995-08-02 15:15:00,980,915.8,143,0.0,13561706.0,1,1
1995-08-02 15:30:00,957,874.9,139,0.0,13812038.0,1,1
1995-08-02 15:45:00,1061,946.8,139,0.0,14231343.0,1,1
1995-08-02 16:00:00,1170,1118.3,145,0.0,14744939.0,1,1
1995-08-02 16:15:00,675,612.7,106,0.0,10895433.0,1,1
1995-08-02 16:30:00,942,885.8,116,0.0,13818408.0,1,1
1995-08-02 16:45:00,688,666.9,99,0.0,9796285.0,1,1
1995-08-02 17:00:00,935,831.8,117,0.0,8950076.0,1,1
1995-08-02 17:15:00,645,559.1,88,0.0,9584597.0,1,1
1995-08-02 17:30:00,900,842.1,114,0.0,15423707.0,1,1
1995-08-02 17:45:00,721,661.6,107,0.0,14499029.0,1,1
1995-08-02 18:00:00,903,849.4,104,0.0,16255908.0,1,1
1995-08-02 18:15:00,771,733.6,89,0.0,11822843.0,1,1
1995-08-02 18:30:00,659,583.2,76,0.0,9007225.0,1,1
1995-08-02 18:45:00,677,638.5,80,0.0,11836715.0,1,1
1995-08-02 19:00:00,547,502.5,78,0.0,7942017.0,1,1
1995-08-02 19:15:00,760,741.0,68,0.0,9993399.0,1,1
1995-08-02 19:30:00,521,485.5,68,0.0,7208023.0,1,1
1995-08-02 19:45:00,450,424.0,67,0.0,5731774.0,1,1
1995-08-02 20:00:00,451,413.7,72,0.0,8548675.0,1,1
1995-08-02 20:15:00,541,482.7,81,0.0,8922457.0,1,1
1995-08-02 20:30:00,606,540.4,86,0.0,9547788.0,1,1
1995-08-02 20:45:00,486,442.5,70,0.0,6476020.0,1,1
1995-08-02 21:00:00,476,459.5,68,0.0,6556598.0,1,1
1995-08-02 21:15:00,482,462.2,68,0.0,6645608.0,1,1
1995-08-02 21:30:00,642,562.8,80,0.0,6280541.0,1,1
1995-08-02 21:45:00,613,572.7,80,0.0,8016614.0,1,1
1995-08-02 22:00:00,652,616.6,73,0.0,10332731.0,1,1
1995-08-02 22:15:00,543,468.5,67,0.0,9310786.0,1,1
1995-08-02 22:30:00,458,433.8,72,0.0,6671077.0,1,1
1995-08-02 22:45:00,591,569.0,68,0.0,9424224.0,1,1
1995-08-02 23:00:00,538,509.2,74,0.0,7786167.0,1,1
1995-08-02 23:15:00,443,433.1,65,0.0,8815915.0,1,1
1995-08-02 23:30:00,566,524.7,77,0.0,8101559.0,1,1
1995-08-02 23:45:00,682,658.3,80,0.0,9697044.0,1,1
1995-08-03 00:00:00,596,551.8,66,0.0,11648851.0,1,1
1995-08-03 00:15:00,488,471.1,67,0.0,8614730.0,1,1
1995-08-03 00:30:00,599,556.0,69,0.0,9205949.0,1,1
1995-08-03 00:45:00,477,452.4,64,0.0,9719025.0,1,1
1995-08-03 01:00:00,536,515.0,61,0.0,8507525.0,1,1
1995-08-03 01:15:00,324,304.2,45,0.0,6724286.0,1,1
1995-08-03 01:30:00,320,301.6,43,0.0,5119674.0,1,1
1995-08-03 01:45:00,358,337.4,54,0.0,5571691.0,1,1
